node_id,type,attrs_json
concept_us-gaap:HeldToMaturitySecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HeldToMaturitySecuritiesFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxEffectsAllocatedDirectlyToEquity,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxExaminationPenaltiesAndInterestAccrued,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxExaminationPenaltiesAndInterestExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInCashCollateralForBorrowedSecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInDeposits,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchaseNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInTradingLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestAndFeeIncomeLoansAndLeases,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestBearingDepositLiabilitiesDomestic,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestBearingDepositLiabilitiesForeign,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestBearingDepositsInBanks,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestExpenseBeneficialInterestsIssuedByConsolidatedVariableInterestEntities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestExpenseDeposits,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestExpenseFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestExpenseLongTermDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestExpenseShortTermBorrowings,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestExpenseTradingLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestIncomeDepositsWithFinancialInstitutions,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestIncomeExpenseAfterProvisionForLoanLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestIncomeFederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestIncomeOperating,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestIncomeOther,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestIncomeSecuritiesTaxable,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestIncomeSecuritiesTaxExempt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InvestmentBankingRevenue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LessorOperatingLeasePaymentsToBeReceivedFiveYears,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LessorOperatingLeasePaymentsToBeReceivedFourYears,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LessorOperatingLeasePaymentsToBeReceivedThereafter,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LessorOperatingLeasePaymentsToBeReceivedThreeYears,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LessorOperatingLeasePaymentsToBeReceivedTwoYears,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LitigationSettlementExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansReceivableFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansReceivableHeldForSaleNetNotPartOfDisposalGroup,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NoninterestBearingDepositLiabilitiesDomestic,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NoninterestBearingDepositLiabilitiesForeign,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NoninterestExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NoninterestIncome,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NoninterestIncomeOther,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OccupancyNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OffBalanceSheetCreditLossLiability,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OffBalanceSheetCreditLossLiabilityChangeInMethodCreditLossExpenseReversal,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OffBalanceSheetCreditLossLiabilityCreditLossExpenseReversal,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OperatingLeasesIncomeStatementDepreciationExpenseOnPropertySubjectToOrHeldForLease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsAndTaxParent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseBeforeAdjustmentsAndTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionAfterTaxAndReclassificationAdjustmentAttributableToParent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherNoninterestExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherOperatingActivitiesCashFlowStatement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsForOriginationAndPurchasesOfLoansHeldForSale,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsForRepurchaseOfRedeemablePreferredStock,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsToAcquireAvailableForSaleSecuritiesDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsToAcquireHeldToMaturitySecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PensionAndOtherPostretirementBenefitExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PreferredStockIncludingAdditionalPaidInCapitalNetOfDiscount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PreferredStockLiquidationPreferenceValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PreferredStockParOrStatedValuePerShare,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PreferredStockRedemptionPricePerShare,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PrincipalInvestmentGainsLosses,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PrincipalTransactionsRevenue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromPaymentsForFederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResellNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromSaleOfFinanceReceivables,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProfessionalAndContractServicesExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProvisionForLoanLeaseAndOtherLosses,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:QualifiedAffordableHousingProjectInvestmentsCommitment,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RepaymentsOfLongTermDebtAndCapitalSecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RevenuesNetOfInterestExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesBorrowed,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesBorrowedAmountOffsetAgainstCollateral,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesBorrowedFairValueOfCollateral,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesBorrowedGrossIncludingNotSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesBorrowedLiability,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesBorrowedNotSubjectToMasterNettingArrangementDeduction,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesBorrowedOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesLoaned,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesLoanedAmountOffsetAgainstCollateral,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesLoanedAsset,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesLoanedFairValueOfCollateral,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesLoanedGrossIncludingNotSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesLoanedNotSubjectToMasterNettingArrangementDeduction,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesLoanedOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesPurchasedUnderAgreementsToResell,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesPurchasedUnderAgreementsToResellAmountOffsetAgainstCollateral,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesPurchasedUnderAgreementsToResellFairValueOfCollateral,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesPurchasedUnderAgreementsToResellGrossIncludingNotSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesPurchasedUnderAgreementsToResellLiability,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesPurchasedUnderAgreementsToResellNotSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesPurchasedUnderAgreementsToResellOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesReserveDepositRequiredAndMade,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesSoldUnderAgreementsToRepurchase,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesSoldUnderAgreementsToRepurchaseAmountOffsetAgainstCollateral,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesSoldUnderAgreementsToRepurchaseAsset,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesSoldUnderAgreementsToRepurchaseFairValueOfCollateral,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesSoldUnderAgreementsToRepurchaseGrossIncludingNotSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesSoldUnderAgreementsToRepurchaseNotSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesSoldUnderAgreementsToRepurchaseOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecurityOwnedAndPledgedAsCollateralFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOf10PercentAdverseChangeInPrepaymentSpeed,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOf20PercentAdverseChangeInPrepaymentSpeed,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ServicingAssetAtFairValueAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ServicingAssetAtFairValueChangesInFairValueResultingFromChangesInValuationInputsOrChangesInAssumptions,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ServicingAssetAtFairValueDisposals,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,Concept,"{""ns"": ""us-gaap""}"
period_2022-04-30,Period,"{""end"": ""2022-04-30""}"
period_2022-05-01,Period,"{""end"": ""2022-05-01""}"
concept_us-gaap:SubleaseIncome,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDepositMaturitiesAfterYearFive,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDepositMaturitiesYearFive,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDepositMaturitiesYearFour,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDepositMaturitiesYearOne,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDepositMaturitiesYearThree,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDepositMaturitiesYearTwo,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDeposits,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDepositsAtOrAboveFDICInsuranceLimit,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TradingGainsLosses,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TradingLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TransfersAccountedForAsSecuredBorrowingsAssetsCarryingAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:UnderwritingIncomeLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesAvailableForSaleAccruedInterestWriteoff,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableAllowanceForCreditLossesPeriodIncreaseDecrease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesAvailableForSaleRealizedLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanBenefitObligationIncreaseDecreaseForRemeasurementDueToSettlement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeAssetAfterOffsetSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeLiabilityAfterOffsetSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossRecovery,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossWriteoff,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossWriteoffAfterRecovery,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableExcludingAccruedInterestCreditLossExpenseReversal,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableExcludingAccruedInterestPurchase,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableExcludingAccruedInterestReclassificationToHeldForSale,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableExcludingAccruedInterestSale,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGainOrLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesAvailableForSaleAmortizedCostAllowanceForCreditLossExcludingAccruedInterest,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesHeldToMaturityAllowanceForCreditLossExcludingAccruedInterest,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HedgedAssetFairValueHedgeLastOfLayerCumulativeIncreaseDecrease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessCombinationBargainPurchaseGainRecognizedAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDepositMaturitiesAfterRollingYearFive,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDepositMaturitiesNextRollingTwelveMonths,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDepositMaturitiesRollingYearFive,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDepositMaturitiesRollingYearFour,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDepositMaturitiesRollingYearThree,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TimeDepositMaturitiesRollingYearTwo,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HedgedAssetFairValueHedgePortfolioLayerMethodCumulativeIncreaseDecreaseExcludedFromAmortizedCost,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromOtherShortTermDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessCombinationIntegrationRelatedCosts,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanTransfersBetweenMeasurementLevels,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesBorrowedNotSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestExpenseOperating,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InvestmentProgramProportionalAmortizationMethodAppliedNonIncomeTaxRelatedActivityAndOtherReturn,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NoncashContributionExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsPropertyPlantAndEquipment,Concept,"{""ns"": ""us-gaap""}"
period_2025-01-31,Period,"{""end"": ""2025-01-31""}"
concept_us-gaap:AccountsPayableAndAccruedLiabilitiesCurrent,Concept,"{""ns"": ""us-gaap""}"
period_2022-04-01,Period,"{""end"": ""2022-04-01""}"
period_2022-07-01,Period,"{""end"": ""2022-07-01""}"
period_2023-09-29,Period,"{""end"": ""2023-09-29""}"
period_2024-03-29,Period,"{""end"": ""2024-03-29""}"
period_2024-06-28,Period,"{""end"": ""2024-06-28""}"
period_2024-09-27,Period,"{""end"": ""2024-09-27""}"
period_2025-03-28,Period,"{""end"": ""2025-03-28""}"
period_2025-06-27,Period,"{""end"": ""2025-06-27""}"
concept_us-gaap:AccountsPayableOtherCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccountsPayableTradeCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccountsReceivableSale,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AdjustmentForLongTermIntercompanyTransactionsGrossOfTax,Concept,"{""ns"": ""us-gaap""}"
period_2021-04-02,Period,"{""end"": ""2021-04-02""}"
period_2021-07-02,Period,"{""end"": ""2021-07-02""}"
period_2021-10-01,Period,"{""end"": ""2021-10-01""}"
concept_us-gaap:AdjustmentForLongTermIntercompanyTransactionsNetOfTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AdjustmentForLongTermIntercompanyTransactionsTaxExpenseBenefit,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AdvertisingExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AllowanceForDoubtfulAccountsReceivableCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetsFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessCombinationContingentConsiderationLiability,Concept,"{""ns"": ""us-gaap""}"
